n,time elapsed (ms)
1170,0.003417
1170,0.003327
1170,0.003357
1171,0.003406
1171,0.003386
1171,0.003347
1172,0.003406
1172,0.003336
1172,0.003397
1173,0.003377
1173,0.003366
1173,0.003387
1174,0.003467
1174,0.003377
1174,0.003338
1175,0.003348
1175,0.003408
1175,0.003367
1176,0.003387
1176,0.003416
1176,0.003366
1177,0.003376
1177,0.003386
1177,0.003377
1178,0.003397
1178,0.003387
1178,0.003386
1179,0.003396
1179,0.003386
1179,0.003366
1180,0.003416
1180,0.003407
1180,0.003396
1181,0.003406
1181,0.003417
1181,0.003427
1182,0.003366
1182,0.003417
1182,0.003377
1183,0.003427
1183,0.003367
1183,0.003398
1184,0.003406
1184,0.003407
1184,0.003407
1185,0.003396
1185,0.01076
1185,0.003526
1186,0.003587
1186,0.003447
1186,0.003417
1187,0.003438
1187,0.003417
1187,0.003426
1188,0.003397
1188,0.003436
1188,0.003416
1189,0.003447
1189,0.003456
1189,0.003436
1190,0.003467
1190,0.003407
1190,0.003417
1191,0.003396
1191,0.003456
1191,0.003426
1192,0.003447
1192,0.003437
1192,0.003416
1193,0.003437
1193,0.003467
1193,0.003466
1194,0.003397
1194,0.003447
1194,0.003417
1195,0.003486
1195,0.003466
1195,0.003447
1196,0.003447
1196,0.003446
1196,0.003416
1197,0.003586
1197,0.003467
1197,0.003466
1198,0.004549
1198,0.004389
1198,0.004368
1199,0.00438
1199,0.004388
1199,0.004318
1200,0.004509
1200,0.004358
1200,0.00442
1201,0.004398
1201,0.004329
1201,0.004349
1202,0.004408
1202,0.004328
1202,0.004339
1203,0.004328
1203,0.004348
1203,0.004339
1204,0.004388
1204,0.004368
1204,0.004339
1205,0.004399
1205,0.004409
1205,0.004359
1206,0.004339
1206,0.004358
1206,0.004379
1207,0.004358
1207,0.003496
1207,0.003457
1208,0.003556
1208,0.003547
1208,0.003476
1209,0.003507
1209,0.003497
1209,0.003506
1210,0.003507
1210,0.003507
1210,0.003496
1211,0.003547
1211,0.003557
1211,0.003547
1212,0.003526
1212,0.003517
1212,0.003517
1213,0.003507
1213,0.003537
1213,0.003497
1214,0.003546
1214,0.003566
1214,0.003506
1215,0.003546
1215,0.003507
1215,0.003517
1216,0.003517
1216,0.003527
1216,0.003507
1217,0.003528
1217,0.003527
1217,0.003487
1218,0.003497
1218,0.003537
1218,0.003536
1219,0.003546
1219,0.003546
1219,0.003547
1220,0.003547
1220,0.003527
1220,0.003548
1221,0.003548
1221,0.003586
1221,0.003567
1222,0.003487
1222,0.003546
1222,0.003537
1223,0.003557
1223,0.003547
1223,0.003517
1224,0.003567
1224,0.065616
1224,0.003647
1225,0.003517
1225,0.003557
1225,0.003546
1226,0.003566
1226,0.003557
1226,0.003497
1227,0.003538
1227,0.003558
1227,0.003576
1228,0.003556
1228,0.003557
1228,0.003526
1229,0.003556
1229,0.003607
1229,0.003526
1230,0.071076
1230,0.003808
1230,0.003587
1231,0.003556
1231,0.003748
1231,0.004007
1232,0.003577
1232,0.003597
1232,0.003667
1233,0.003587
1233,0.003617
1233,0.003567
1234,0.003588
1234,0.003577
1234,0.003557
1235,0.003616
1235,0.003607
1235,0.003547
1236,0.003607
1236,0.003587
1236,0.003606
1237,0.003597
1237,0.003577
1237,0.003617
1238,0.003637
1238,0.003607
1238,0.003606
1239,0.003597
1239,0.003577
1239,0.003566
1240,0.003607
1240,0.003608
1240,0.003537
1241,0.003577
1241,0.003607
1241,0.003557
1242,0.003567
1242,0.003657
1242,0.003607
1243,0.003596
1243,0.003587
1243,0.003607
1244,0.003577
1244,0.003576
1244,0.003587
1245,0.003617
1245,0.003587
1245,0.003546
1246,0.003678
1246,0.003607
1246,0.003627
1247,0.003617
1247,0.003597
1247,0.003637
1248,0.003597
1248,0.003587
1248,0.003627
1249,0.003597
1249,0.003587
1249,0.003627
1250,0.003617
1250,0.003607
1250,0.003597
1251,0.003627
1251,0.003597
1251,0.003606
1252,0.003646
1252,0.003597
1252,0.003628
1253,0.003607
1253,0.003647
1253,0.003607
1254,0.003607
1254,0.003817
1254,0.003657
1255,0.003657
1255,0.003638
1255,0.003617
1256,0.003697
1256,0.003637
1256,0.003627
1257,0.003597
1257,0.003627
1257,0.003637
1258,0.003597
1258,0.003648
1258,0.003618
1259,0.003607
1259,0.003627
1259,0.003637
1260,0.003657
1260,0.003657
1260,0.003637
1261,0.003637
1261,0.003617
1261,0.003678
1262,0.003607
1262,0.003617
1262,0.003627
1263,0.003636
1263,0.003656
1263,0.003687
1264,0.003637
1264,0.003627
1264,0.003647
1265,0.003807
1265,0.003627
1265,0.003637
1266,0.003657
1266,0.003636
1266,0.003617
1267,0.003697
1267,0.003668
1267,0.003657
1268,0.003697
1268,0.003637
1268,0.003646
1269,0.003637
1269,0.003658
1269,0.003627
1270,0.003647
1270,0.003687
1270,0.003657
1271,0.003697
1271,0.003667
1271,0.003687
1272,0.003646
1272,0.003688
1272,0.003667
1273,0.003647
1273,0.003667
1273,0.003637
1274,0.003657
1274,0.003657
1274,0.003697
1275,0.003667
1275,0.003678
1275,0.003677
1276,0.003677
1276,0.003697
1276,0.003667
1277,0.003657
1277,0.003677
1277,0.003656
1278,0.003698
1278,0.003687
1278,0.003687
1279,0.003727
1279,0.003697
1279,0.003678
1280,0.003667
1280,0.003717
1280,0.003658
1281,0.003688
1281,0.003697
1281,0.003667
1282,0.003687
1282,0.003667
1282,0.003647
1283,0.003707
1283,0.003707
1283,0.003698
1284,0.003707
1284,0.003727
1284,0.003677
1285,0.003697
1285,0.003697
1285,0.003687
1286,0.003707
1286,0.003728
1286,0.003727
1287,0.003717
1287,0.003697
1287,0.003737
1288,0.003707
1288,0.003707
1288,0.003718
1289,0.003688
1289,0.003717
1289,0.003697
1290,0.003697
1290,0.003697
1290,0.003697
1291,0.003717
1291,0.08826
1291,0.003797
1292,0.003727
1292,0.003737
1292,0.003697
1293,0.003717
1293,0.003697
1293,0.003708
1294,0.003697
1294,0.003737
1294,0.003697
1295,0.003808
1295,0.003696
1295,0.003677
1296,0.003698
1296,0.003708
1296,0.003707
1297,0.003687
1297,0.003727
1297,0.003717
1298,0.003677
1298,0.003727
1298,0.003698
1299,0.003707
1299,0.003717
1299,0.003717
1300,0.003747
1300,0.003747
1300,0.003727
1301,0.003737
1301,0.003728
1301,0.003737
1302,0.003747
1302,0.003716
1302,0.008325
1303,0.003788
1303,0.003758
1303,0.003707
1304,0.003767
1304,0.003737
1304,0.003737
1305,0.003717
1305,0.003707
1305,0.003758
1306,0.003737
1306,0.003747
1306,0.003747
1307,0.003767
1307,0.003747
1307,0.003717
1308,0.003707
1308,0.003747
1308,0.003677
1309,0.003737
1309,0.003788
1309,0.003747
1310,0.003778
1310,0.003758
1310,0.003767
1311,0.003757
1311,0.003737
1311,0.003757
1312,0.003747
1312,0.003767
1312,0.003718
1313,0.003757
1313,0.003757
1313,0.003747
1314,0.003747
1314,0.003757
1314,0.003747
1315,0.003748
1315,0.003827
1315,0.003737
1316,0.003778
1316,0.003747
1316,0.003767
1317,0.003738
1317,0.003727
1317,0.003767
1318,0.003767
1318,0.003767
1318,0.003757
1319,0.003777
1319,0.003828
1319,0.003777
1320,0.003787
1320,0.003777
1320,0.003787
1321,0.003788
1321,0.003778
1321,0.003767
1322,0.003787
1322,0.003757
1322,0.003727
1323,0.003798
1323,0.003778
1323,0.003767
1324,0.003797
1324,0.003807
1324,0.003747
1325,0.003767
1325,0.003828
1325,0.003787
1326,0.003797
1326,0.003767
1326,0.003757
1327,0.003767
1327,0.003797
1327,0.003787
1328,0.003787
1328,0.003828
1328,0.003837
1329,0.003757
1329,0.003789
1329,0.003798
1330,0.003827
1330,0.003818
1330,0.003817
1331,0.003817
1331,0.003798
1331,0.003777
1332,0.003798
1332,0.003827
1332,0.003807
1333,0.003817
1333,0.003787
1333,0.003778
1334,0.003797
1334,0.003797
1334,0.003788
1335,0.003827
1335,0.003777
1335,0.003818
1336,0.003837
1336,0.003817
1336,0.003777
1337,0.003827
1337,0.003787
1337,0.003817
1338,0.003828
1338,0.003837
1338,0.003787
1339,0.003797
1339,0.003817
1339,0.003807
1340,0.003867
1340,0.003818
1340,0.003857
1341,0.003817
1341,0.003867
1341,0.003828
1342,0.003807
1342,0.003837
1342,0.003827
1343,0.003837
1343,0.003798
1343,0.003838
1344,0.003777
1344,0.003848
1344,0.003817
1345,0.003827
1345,0.003797
1345,0.003788
1346,0.003817
1346,0.003827
1346,0.003827
1347,0.003797
1347,0.003827
1347,0.003818
1348,0.003867
1348,0.003817
1348,0.003827
1349,0.003827
1349,0.003817
1349,0.003819
1350,0.003807
1350,0.003857
1350,0.003837
1351,0.003807
1351,0.003827
1351,0.003839
1352,0.003858
1352,0.003868
1352,0.003838
1353,0.003827
1353,0.003838
1353,0.003848
1354,0.003847
1354,0.003868
1354,0.003837
1355,0.003817
1355,0.003858
1355,0.003848
1356,0.003837
1356,0.003878
1356,0.003837
1357,0.003827
1357,0.003878
1357,0.003877
1358,0.003837
1358,0.003848
1358,0.003857
1359,0.003828
1359,0.003848
1359,0.003847
1360,0.003858
1360,0.003887
1360,0.003908
1361,0.003877
1361,0.003927
1361,0.003857
1362,0.003828
1362,0.003847
1362,0.003847
1363,0.003878
1363,0.003878
1363,0.003858
1364,0.008177
1364,0.003897
1364,0.003857
1365,0.003867
1365,0.003928
1365,0.003887
1366,0.003927
1366,0.003907
1366,0.003858
1367,0.003877
1367,0.003899
1367,0.003878
1368,0.003868
1368,0.003877
1368,0.102868
1369,0.004028
1369,0.003927
1369,0.003867
1370,0.003859
1370,0.003898
1370,0.003878
1371,0.003868
1371,0.003918
1371,0.003878
1372,0.003897
1372,0.003917
1372,0.003888
1373,0.003878
1373,0.003917
1373,0.003887
1374,0.003947
1374,0.003898
1374,0.003897
1375,0.003949
1375,0.003938
1375,0.003877
1376,0.003888
1376,0.003937
1376,0.003888
1377,0.003917
1377,0.003928
1377,0.003857
1378,0.003887
1378,0.003898
1378,0.003898
1379,0.003937
1379,0.003917
1379,0.003907
1380,0.003877
1380,0.003909
1380,0.003927
1381,0.003927
1381,0.003927
1381,0.003917
1382,0.003909
1382,0.003907
1382,0.003907
1383,0.003927
1383,0.003918
1383,0.003908
1384,0.003938
1384,0.003907
1384,0.003938
1385,0.003947
1385,0.003919
1385,0.003897
1386,0.003878
1386,0.003937
1386,0.003907
1387,0.004679
1387,0.003969
1387,0.003927
1388,0.003918
1388,0.003948
1388,0.003917
1389,0.003928
1389,0.003989
1389,0.003937
1390,0.003928
1390,0.003898
1390,0.003888
1391,0.003919
1391,0.003868
1391,0.003868
1392,0.003847
1392,0.003897
1392,0.003877
1393,0.003908
1393,0.003887
1393,0.003918
1394,0.003917
1394,0.003918
1394,0.003889
1395,0.003898
1395,0.003878
1395,0.003867
1396,0.003877
1396,0.003947
1396,0.003898
1397,0.003897
1397,0.003877
1397,0.008396
1398,0.003988
1398,0.003897
1398,0.003907
1399,0.003887
1399,0.003867
1399,0.003907
1400,0.003918
1400,0.003918
1400,0.003938
1401,0.003889
1401,0.003917
1401,0.003907
1402,0.003877
1402,0.003908
1402,0.003927
1403,0.003988
1403,0.003987
1403,0.003998
1404,0.003958
1404,0.003968
1404,0.003958
1405,0.003977
1405,0.004007
1405,0.003998
1406,0.003948
1406,0.003978
1406,0.003977
1407,0.003968
1407,0.003978
1407,0.003947
1408,0.004007
1408,0.004028
1408,0.003987
1409,0.003977
1409,0.004009
1409,0.01055
1410,0.004017
1410,0.003988
1410,0.003997
1411,0.004008
1411,0.003988
1411,0.003978
1412,0.004017
1412,0.004018
1412,0.003998
1413,0.003998
1413,0.004008
1413,0.003997
1414,0.003987
1414,0.004018
1414,0.003988
1415,0.003998
1415,0.004007
1415,0.003968
1416,0.003978
1416,0.004007
1416,0.003969
1417,0.003968
1417,0.004028
1417,0.003967
1418,0.003967
1418,0.003988
1418,0.004008
1419,0.003987
1419,0.003967
1419,0.004029
1420,0.004018
1420,0.003997
1420,0.003987
1421,0.004027
1421,0.004078
1421,0.003978
1422,0.004007
1422,0.004018
1422,0.003988
1423,0.004018
1423,0.004007
1423,0.004017
1424,0.003977
1424,0.004018
1424,0.003978
1425,0.004008
1425,0.004038
1425,0.004018
1426,0.004017
1426,0.004018
1426,0.003998
1427,0.004007
1427,0.004019
1427,0.004008
1428,0.003998
1428,0.004038
1428,0.004007
1429,0.004029
1429,0.004017
1429,0.004008
1430,0.004007
1430,0.004039
1430,0.004008
1431,0.004037
1431,0.004018
1431,0.004018
1432,0.003999
1432,0.004057
1432,0.004017
1433,0.004028
1433,0.004059
1433,0.004008
1434,0.004018
1434,0.004028
1434,0.004029
1435,0.004017
1435,0.004037
1435,0.004047
1436,0.004048
1436,0.004039
1436,0.004028
1437,0.004018
1437,0.004047
1437,0.004038
1438,0.004018
1438,0.004018
1438,0.004018
1439,0.004088
1439,0.004059
1439,0.004027
1440,0.004077
1440,0.004088
1440,0.004099
1441,0.004077
1441,0.004108
1441,0.004067
1442,0.004058
1442,0.004068
1442,0.004097
1443,0.00476
1443,0.004108
1443,0.004087
1444,0.004118
1444,0.004118
1444,0.004058
1445,0.004138
1445,0.004088
1445,0.004087
1446,0.004118
1446,0.004088
1446,0.004139
1447,0.004107
1447,0.004078
1447,0.004078
1448,0.004108
1448,0.004108
1448,0.004137
1449,0.004098
1449,0.004168
1449,0.004109
1450,0.004117
1450,0.004088
1450,0.004078
1451,0.004158
1451,0.004108
1451,0.004088
1452,0.004087
1452,0.004108
1452,0.004078
1453,0.004107
1453,0.004138
1453,0.004128
1454,0.004088
1454,0.004088
1454,0.004118
1455,0.004198
1455,0.004118
1455,0.004118
1456,0.004118
1456,0.004109
1456,0.004077
1457,0.004198
1457,0.004128
1457,0.004159
1458,0.004118
1458,0.004178
1458,0.004098
1459,0.004128
1459,0.004137
1459,0.004127
1460,0.004167
1460,0.004169
1460,0.004118
1461,0.004118
1461,0.004148
1461,0.004129
1462,0.004137
1462,0.004128
1462,0.004128
1463,0.004129
1463,0.004168
1463,0.004168
1464,0.004188
1464,0.004179
1464,0.004107
1465,0.004197
1465,0.004168
1465,0.004129
1466,0.004178
1466,0.004188
1466,0.004158
1467,0.004148
1467,0.004157
1467,0.004158
1468,0.004158
1468,0.004158
1468,0.004158
1469,0.004128
1469,0.004118
1469,0.004158
1470,0.004178
1470,0.004178
1470,0.004169
1471,0.004148
1471,0.004178
1471,0.004148
1472,0.004149
1472,0.004147
1472,0.004158
1473,0.004148
1473,0.004139
1473,0.004127
1474,0.004157
1474,0.004188
1474,0.004119
1475,0.004148
1475,0.004158
1475,0.004157
1476,0.004138
1476,0.004127
1476,0.004138
1477,0.004108
1477,0.004159
1477,0.007894
1478,0.004148
1478,0.004178
1478,0.004178
1479,0.004138
1479,0.004168
1479,0.004167
1480,0.004148
1480,0.004218
1480,0.004178
1481,0.004248
1481,0.004208
1481,0.004168
1482,0.004158
1482,0.004177
1482,0.004179
1483,0.004178
1483,0.004168
1483,0.004118
1484,0.004199
1484,0.004167
1484,0.004118
1485,0.004128
1485,0.004199
1485,0.004188
1486,0.004197
1486,0.004208
1486,0.004159
1487,0.004188
1487,0.004177
1487,0.004188
1488,0.004189
1488,0.004178
1488,0.004198
1489,0.004219
1489,0.004188
1489,0.004208
1490,0.004178
1490,0.004178
1490,0.004218
1491,0.004208
1491,0.004168
1491,0.004167
1492,0.004198
1492,0.004238
1492,0.004219
1493,0.004207
1493,0.004188
1493,0.004198
1494,0.004189
1494,0.004187
1494,0.004168
1495,0.004228
1495,0.004229
1495,0.004207
1496,0.004208
1496,0.004198
1496,0.004198
1497,0.004158
1497,0.004188
1497,0.004208
1498,0.004187
1498,0.004238
1498,0.004188
1499,0.004199
1499,0.004178
1499,0.004228
1500,0.004259
1500,0.004208
1500,0.004208
1501,0.004207
1501,0.004239
1501,0.004208
1502,0.004198
1502,0.004217
1502,0.004228
1503,0.004228
1503,0.004228
1503,0.004179
1504,0.004188
1504,0.004218
1504,0.004268
1505,0.004229
1505,0.004228
1505,0.004218
1506,0.004258
1506,0.004238
1506,0.004208
1507,0.004228
1507,0.004259
1507,0.004228
1508,0.004188
1508,0.004238
1508,0.004239
1509,0.004238
1509,0.004228
1509,0.004288
1510,0.004258
1510,0.004258
1510,0.004258
1511,0.004239
1511,0.004238
1511,0.004227
1512,0.004249
1512,0.004238
1512,0.004248
1513,0.004268
1513,0.004219
1513,0.004228
1514,0.004248
1514,0.004259
1514,0.004238
1515,0.004268
1515,0.004258
1515,0.004249
1516,0.004278
1516,0.004248
1516,0.004268
1517,0.004288
1517,0.004258
1517,0.004248
1518,0.004219
1518,0.004278
1518,0.004238
1519,0.004268
1519,0.004258
1519,0.004258
1520,0.004278
1520,0.004299
1520,0.004278
1521,0.004228
1521,0.004308
1521,0.004258
1522,0.004268
1522,0.007845
1522,0.004308
1523,0.004248
1523,0.004288
1523,0.004278
1524,0.004279
1524,0.004258
1524,0.004288
1525,0.004288
1525,0.004278
1525,0.004308
1526,0.004268
1526,0.004289
1526,0.004268
1527,0.004268
1527,0.004298
1527,0.004268
1528,0.004308
1528,0.004258
1528,0.004319
1529,0.004328
1529,0.004469
1529,0.004329
1530,0.004308
1530,0.004328
1530,0.004268
1531,0.004418
1531,0.004308
1531,0.004318
1532,0.004319
1532,0.004328
1532,0.004329
1533,0.004288
1533,0.004318
1533,0.004308
1534,0.004309
1534,0.004298
1534,0.004318
1535,0.00436
1535,0.004328
1535,0.004348
1536,0.004328
1536,0.004318
1536,0.004288
1537,0.004328
1537,0.004289
1537,0.004298
1538,0.004288
1538,0.004338
1538,0.004309
1539,0.004339
1539,0.004318
1539,0.004299
1540,0.004278
1540,0.004318
1540,0.004319
1541,0.004348
1541,0.004378
1541,0.004318
1542,0.004298
1542,0.004328
1542,0.004348
1543,0.004458
1543,0.004378
1543,0.004419
1544,0.004349
1544,0.004409
1544,0.004379
1545,0.004348
1545,0.004379
1545,0.004319
1546,0.004308
1546,0.004368
1546,0.004318
1547,0.004329
1547,0.004388
1547,0.004318
1548,0.00436
1548,0.004358
1548,0.004358
1549,0.004379
1549,0.004379
1549,0.004388
1550,0.004338
1550,0.004408
1550,0.004338
1551,0.004338
1551,0.004378
1551,0.004378
1552,0.004358
1552,0.00434
1552,0.004318
1553,0.004388
1553,0.004379
1553,0.004408
1554,0.004388
1554,0.008046
1554,0.004398
1555,0.004388
1555,0.00448
1555,0.004378
1556,0.004358
1556,0.00442
1556,0.004368
1557,0.004368
1557,0.004389
1557,0.004398
1558,0.004388
1558,0.00441
1558,0.004388
1559,0.004398
1559,0.004439
1559,0.004388
1560,0.004388
1560,0.004438
1560,0.004398
1561,0.004369
1561,0.004398
1561,0.004378
1562,0.004429
1562,0.004418
1562,0.004368
1563,0.004398
1563,0.004378
1563,0.004399
1564,0.004418
1564,0.004429
1564,0.004368
1565,0.004408
1565,0.004599
1565,0.004438
1566,0.004438
1566,0.00446
1566,0.004418
1567,0.010811
1567,0.004458
1567,0.004428
1568,0.004469
1568,0.004428
1568,0.004439
1569,0.004419
1569,0.004468
1569,0.004388
1570,0.004418
1570,0.004428
1570,0.004428
1571,0.004428
1571,0.004428
1571,0.004439
1572,0.004428
1572,0.004489
1572,0.004428
1573,0.004418
1573,0.004459
1573,0.004438
1574,0.004428
1574,0.004459
1574,0.004408
1575,0.004419
1575,0.004458
1575,0.004428
1576,0.004448
1576,0.004489
1576,0.004429
1577,0.004448
1577,0.004469
1577,0.004459
1578,0.004428
1578,0.004498
1578,0.004439
1579,0.004438
1579,0.004459
1579,0.004449
1580,0.004458
1580,0.004498
1580,0.004449
1581,0.004439
1581,0.004499
1581,0.004429
1582,0.004449
1582,0.004459
1582,0.00443
1583,0.004419
1583,0.004469
1583,0.004439
1584,0.004519
1584,0.004449
1584,0.004448
1585,0.004458
1585,0.004478
1585,0.004478
1586,0.004458
1586,0.004468
1586,0.004448
1587,0.004438
1587,0.004488
1587,0.004438
1588,0.004449
1588,0.00449
1588,0.004468
1589,0.004468
1589,0.004459
1589,0.004479
1590,0.004499
1590,0.004458
1590,0.004489
1591,0.004469
1591,0.004489
1591,0.004488
1592,0.004488
1592,0.004509
1592,0.004469
1593,0.004459
1593,0.004538
1593,0.004468
1594,0.00449
1594,0.004528
1594,0.004459
1595,0.004489
1595,0.004508
1595,0.004489
1596,0.00449
1596,0.004518
1596,0.004469
1597,0.00446
1597,0.004518
1597,0.004469
1598,0.004499
1598,0.004518
1598,0.004489
1599,0.004529
1599,0.004529
1599,0.00453
1600,0.004518
1600,0.004489
1600,0.004488
1601,0.004499
1601,0.004518
1601,0.004568
1602,0.004479
1602,0.004539
1602,0.004488
1603,0.004449
1603,0.004559
1603,0.004509
1604,0.004568
1604,0.00472
1604,0.004508
1605,0.004478
1605,0.004528
1605,0.004508
1606,0.00454
1606,0.004558
1606,0.004538
1607,0.00452
1607,0.004529
1607,0.004508
1608,0.004609
1608,0.0046
1608,0.004558
1609,0.004519
1609,0.00455
1609,0.004509
1610,0.004538
1610,0.004559
1610,0.004499
1611,0.004458
1611,0.004559
1611,0.004509
1612,0.004539
1612,0.004538
1612,0.004528
1613,0.004549
1613,0.004578
1613,0.004518
1614,0.004509
1614,0.004549
1614,0.004519
1615,0.004548
1615,0.004569
1615,0.004519
1616,0.004539
1616,0.004569
1616,0.004549
1617,0.004539
1617,0.004578
1617,0.004518
1618,0.004558
1618,0.008265
1618,0.004539
1619,0.004549
1619,0.004569
1619,0.00452
1620,0.004749
1620,0.004548
1620,0.004569
1621,0.004508
1621,0.004549
1621,0.004569
1622,0.004509
1622,0.004548
1622,0.004539
1623,0.004518
1623,0.004529
1623,0.004528
1624,0.004539
1624,0.00458
1624,0.004569
1625,0.004569
1625,0.004568
1625,0.004518
1626,0.004529
1626,0.004519
1626,0.004529
1627,0.00455
1627,0.004568
1627,0.004558
1628,0.004538
1628,0.004548
1628,0.004559
1629,0.004569
1629,0.004609
1629,0.004568
1630,0.004549
1630,0.00456
1630,0.004569
1631,0.004538
1631,0.00496
1631,0.004568
1632,0.005119
1632,0.00472
1632,0.004559
1633,0.004559
1633,0.004578
1633,0.004579
1634,0.00457
1634,0.004588
1634,0.004539
1635,0.004569
1635,0.004659
1635,0.004689
1636,0.00472
1636,0.004629
1636,0.004599
1637,0.004568
1637,0.004598
1637,0.00459
1638,0.004568
1638,0.004589
1638,0.004549
1639,0.004588
1639,0.004579
1639,0.004578
1640,0.004568
1640,0.0046
1640,0.004578
1641,0.004599
1641,0.00459
1641,0.004558
1642,0.004678
1642,0.004599
1642,0.00458
1643,0.004579
1643,0.004599
1643,0.004579
1644,0.004599
1644,0.004618
1644,0.004599
1645,0.004628
1645,0.004739
1645,0.004709
1646,0.0046
1646,0.004649
1646,0.004599
1647,0.00463
1647,0.004689
1647,0.004588
1648,0.004629
1648,0.004609
1648,0.004619
1649,0.004589
1649,0.004669
1649,0.004638
1650,0.004619
1650,0.0047
1650,0.004609
1651,0.004649
1651,0.00468
1651,0.004578
1652,0.004689
1652,0.004619
1652,0.004609
1653,0.00465
1653,0.004629
1653,0.004608
1654,0.004628
1654,0.004679
1654,0.004639
1655,0.004619
1655,0.004669
1655,0.004609
1656,0.004639
1656,0.004639
1656,0.004628
1657,0.004619
1657,0.004669
1657,0.004589
1658,0.00462
1658,0.004639
1658,0.004639
1659,0.004659
1659,0.004649
1659,0.004639
1660,0.004628
1660,0.004628
1660,0.004588
1661,0.004649
1661,0.00487
1661,0.004619
1662,0.004639
1662,0.00504
1662,0.004718
1663,0.00468
1663,0.004759
1663,0.004659
1664,0.004678
1664,0.004659
1664,0.004629
1665,0.004659
1665,0.00471
1665,0.004649
1666,0.004608
1666,0.00472
1666,0.004609
1667,0.066218
1667,0.006652
1667,0.005981
1668,0.005892
1668,0.005931
1668,0.005881
1669,0.005851
1669,0.005872
1669,0.005831
1670,0.005801
1670,0.00586
1670,0.005832
1671,0.005841
1671,0.005871
1671,0.005781
1672,0.005842
1672,0.005921
1672,0.005861
1673,0.005811
1673,0.005872
1673,0.00584
1674,0.005851
1674,0.005931
1674,0.005862
1675,0.005892
1675,0.005992
1675,0.004639
1676,0.004699
1676,0.004699
1676,0.004679
1677,0.004689
1677,0.004799
1677,0.004679
1678,0.004669
1678,0.004718
1678,0.00468
1679,0.004679
1679,0.004718
1679,0.004669
1680,0.004679
1680,0.004719
1680,0.004699
1681,0.004679
1681,0.004809
1681,0.004679
1682,0.004699
1682,0.004779
1682,0.004678
1683,0.004709
1683,0.004739
1683,0.00468
1684,0.004709
1684,0.00475
1684,0.004729
1685,0.004709
1685,0.004669
1685,0.004659
1686,0.004629
1686,0.00468
1686,0.004618
1687,0.004629
1687,0.004649
1687,0.004619
1688,0.004629
1688,0.004709
1688,0.00472
1689,0.00469
1689,0.004689
1689,0.004639
1690,0.004659
1690,0.004669
1690,0.00464
1691,0.004619
1691,0.004889
1691,0.004638
1692,0.004669
1692,0.006722
1692,0.005951
1693,0.005861
1693,0.006132
1693,0.005981
1694,0.005962
1694,0.006041
1694,0.005951
1695,0.005891
1695,0.005992
1695,0.005871
1696,0.005871
1696,0.005951
1696,0.005961
1697,0.005952
1697,0.006011
1697,0.005911
1698,0.005881
1698,0.005992
1698,0.005911
1699,0.005951
1699,0.005981
1699,0.006112
1700,0.006001
1700,0.005951
1700,0.004799
1701,0.004688
1701,0.004759
1701,0.004679
1702,0.004639
1702,0.00472
1702,0.004669
1703,0.004689
1703,0.004659
1703,0.004689
1704,0.004689
1704,0.004709
1704,0.004698
1705,0.004659
1705,0.004729
1705,0.00468
1706,0.004698
1706,0.004709
1706,0.004699
1707,0.004689
1707,0.00473
1707,0.004669
1708,0.004699
1708,0.004689
1708,0.004709
1709,0.004699
1709,0.004719
1709,0.00471
1710,0.004668
1710,0.004719
1710,0.004749
1711,0.004789
1711,0.004789
1711,0.004758
1712,0.00476
1712,0.004769
1712,0.004779
1713,0.004739
1713,0.004809
1713,0.004789
1714,0.004779
1714,0.00478
1714,0.004799
1715,0.004759
1715,0.004819
1715,0.004789
1716,0.004789
1716,0.004789
1716,0.00479
1717,0.004748
1717,0.004799
1717,0.004779
1718,0.004819
1718,0.004839
1718,0.006432
1719,0.006091
1719,0.006221
1719,0.006053
1720,0.006032
1720,0.004969
1720,0.00489
1721,0.004889
1721,0.00491
1721,0.004899
1722,0.00488
1722,0.004879
1722,0.004951
1723,0.004889
1723,0.004979
1723,0.004909
1724,0.004869
1724,0.00492
1724,0.004889
1725,0.004869
1725,0.004939
1725,0.00491
1726,0.004889
1726,0.004951
1726,0.004909
1727,0.00491
1727,0.004969
1727,0.00491
1728,0.004859
1728,0.00492
1728,0.004889
1729,0.00487
1729,0.004959
1729,0.00491
1730,0.004869
1730,0.004879
1730,0.004859
1731,0.004849
1731,0.004889
1731,0.004859
1732,0.004899
1732,0.004929
1732,0.004901
1733,0.0049
1733,0.00493
1733,0.004889
1734,0.004869
1734,0.004919
1734,0.004879
1735,0.004879
1735,0.004919
1735,0.004899
1736,0.004919
1736,0.125921
1736,0.00509
1737,0.00488
1737,0.00499
1737,0.0049
1738,0.004911
1738,0.004909
1738,0.00491
1739,0.004869
1739,0.005129
1739,0.00492
1740,0.004889
1740,0.004899
1740,0.004909
1741,0.00492
1741,0.004949
1741,0.004929
1742,0.00491
1742,0.00491
1742,0.004929
1743,0.004951
1743,0.004969
1743,0.00493
1744,0.004969
1744,0.004899
1744,0.004899
1745,0.004889
1745,0.00501
1745,0.00495
1746,0.004899
1746,0.004971
1746,0.004899
1747,0.00489
1747,0.004989
1747,0.004899
1748,0.016651
1748,0.00495
1748,0.004919
1749,0.004919
1749,0.004939
1749,0.004939
1750,0.004919
1750,0.004959
1750,0.004919
1751,0.00496
1751,0.004899
1751,0.00491
1752,0.004949
1752,0.004981
