n,time elapsed (ms)
3757,176.025
3758,177.854
3759,177.094
3760,178.142
3761,178.874
3762,174.208
3763,173.304
3764,172.8
3765,173.755
3766,173.117
3767,173.892
3768,173.373
3769,173.612
3770,172.294
3771,174.45
3772,173.146
3773,173.712
3774,173.371
3775,173.729
3776,173.876
3777,173.863
3778,174.971
3779,173.961
3780,173.852
3781,174.5
3782,173.729
3783,174.892
3784,175.062
3785,175.14
3786,174.734
3787,174.301
3788,174.601
3789,176.056
3790,177.903
3791,175.696
3792,174.953
3793,174.668
3794,174.715
3795,176.946
3796,176.127
3797,175.149
3798,175.108
3799,175.9
3800,175.853
3801,176.449
3802,178.852
3803,178.614
3804,178.005
3805,176.437
3806,178.009
3807,177.022
3808,176.367
3809,176.807
3810,177.029
3811,176.224
3812,177.923
3813,177.608
3814,176.751
3815,176.969
3816,177.914
3817,178.062
3818,179.909
3819,178.46
3820,177.573
3821,177.555
3822,177.371
3823,178.554
3824,178.824
3825,178.541
3826,178.599
3827,178.043
3828,178.832
3829,179.849
3830,179.126
3831,179.526
3832,178.338
3833,179.036
3834,179.844
3835,179.595
3836,179.491
3837,178.608
3838,179.285
3839,178.897
3840,179.924
3841,181.064
3842,179.555
3843,181.241
3844,182.006
3845,180.582
3846,180.939
3847,181.522
3848,180.558
3849,179.688
3850,179.641
3851,180.371
3852,181.217
3853,180.135
3854,180.497
3855,180.527
3856,180.206
3857,182.13
3858,181.592
3859,180.845
3860,181.757
3861,181.749
3862,180.959
3863,181.077
3864,181.699
3865,181.898
3866,189.014
3867,186.179
3868,185.256
3869,184.312
3870,183.283
3871,182.517
3872,183.568
3873,184.183
3874,183.23
3875,184.203
3876,182.557
3877,183.858
3878,194.828
3879,185.38
3880,184.897
3881,183.116
3882,186.9
3883,186.475
3884,186.927
3885,192.943
3886,187.238
3887,184.681
3888,185.38
3889,184.696
3890,184.44
3891,183.369
3892,185.779
3893,183.32
3894,185.397
3895,183.954
3896,184.193
3897,183.779
3898,185.109
3899,184.353
3900,185.339
3901,184.409
3902,183.964
3903,185.205
3904,184.942
3905,184.625
3906,185.254
3907,185.482
3908,185.789
3909,185.658
3910,184.976
3911,189.563
3912,185.63
3913,185.626
3914,187.376
3915,186.772
3916,186.235
3917,186.211
3918,185.603
3919,188.28
3920,188.004
3921,186.067
3922,186.51
3923,186.374
3924,186.906
3925,187.977
3926,188.496
3927,187.348
3928,187.489
3929,186.841
3930,187.526
3931,188.114
3932,186.929
3933,188.077
3934,188.312
3935,188.193
3936,189.771
3937,189.435
3938,187.983
3939,187.666
3940,187.466
3941,190.236
3942,188.977
3943,188.449
3944,188.038
3945,188.203
3946,189.655
3947,190.581
3948,189.57
3949,189.48
3950,189.442
3951,189.038
3952,190.165
3953,189.416
3954,189.477
3955,188.556
3956,190.584
3957,189.298
3958,189.971
3959,189.482
3960,189.71
3961,190.026
3962,189.714
3963,193.02
3964,191.224
3965,190.09
3966,190.009
3967,190.67
3968,191.347
3969,191.701
3970,190.745
3971,190.495
3972,190.941
3973,191.249
3974,192.393
3975,192.894
3976,191.417
3977,191.992
3978,192.446
3979,193.027
3980,192.726
3981,190.985
3982,192.974
3983,192.266
3984,192.872
3985,192.434
3986,191.469
3987,194.111
3988,192.204
3989,192.361
3990,194.668
3991,192.5
3992,192.356
3993,193.787
3994,194.417
3995,194.001
3996,193.263
3997,192.833
3998,193.299
3999,193.204
4000,197.606
4001,199.032
4002,202.653
4003,212.98
4004,200.138
4005,197.493
4006,195.58
4007,197.432
4008,203.304
4009,200.864
4010,199.255
4011,195.573
4012,195.239
4013,195.187
4014,195.988
4015,196.361
4016,196.474
4017,194.61
4018,197.1
4019,195.839
4020,194.784
4021,194.539
4022,196.15
4023,196.164
4024,196.448
4025,195.967
4026,195.576
4027,196.82
4028,196.238
4029,199.344
4030,197.393
4031,197.475
4032,197.287
4033,198.914
4034,197.099
4035,196.934
4036,197.808
4037,197.985
4038,198.794
4039,198.734
4040,199.07
4041,196.99
4042,198.284
4043,199.215
4044,198.623
4045,198.519
4046,197.608
4047,198.416
4048,198.077
4049,197.818
4050,197.636
4051,199.521
4052,197.633
4053,198.347
4054,198.912
4055,200.082
4056,198.46
4057,199.3
4058,200.509
4059,199.642
4060,201.139
4061,199.337
4062,199.269
4063,200.36
4064,199.355
4065,203.556
4066,200.192
4067,201.029
4068,200.842
4069,200.507
4070,200.339
4071,200.124
4072,200.031
4073,200.816
4074,201.107
4075,200.573
4076,200.567
4077,201.736
4078,202.142
4079,203.687
4080,201.777
4081,201.233
4082,200.513
4083,201.413
4084,201.822
4085,201.657
4086,202.375
4087,201.438
4088,202.017
4089,202.664
4090,202.731
4091,201.479
4092,201.699
4093,203.388
4094,203.49
4095,202.99
4096,201.787
4097,208.335
4098,208.31
4099,209.748
4100,207.976
4101,207.246
4102,208.52
4103,208.438
4104,209.08
4105,207.261
4106,207.854
4107,208.93
4108,209.038
4109,209.934
4110,208.744
4111,207.904
4112,209.777
4113,211.039
4114,223.656
4115,249.621
4116,220.461
4117,216.07
4118,218.068
4119,218.61
4120,216.585
4121,215.465
4122,218.611
4123,215.454
4124,215.495
4125,214.563
4126,220.663
4127,231.278
4128,222.562
4129,214.89
4130,214.507
4131,215.214
4132,215.632
4133,218.458
4134,214.654
4135,214.818
4136,213.071
4137,214.552
4138,217.589
4139,222.158
4140,214.866
4141,218.831
4142,215.71
4143,214.371
4144,214.227
4145,214.112
4146,214.272
4147,214.328
4148,214.244
4149,215.444
4150,215.509
4151,216.055
4152,214.66
4153,215.011
4154,214.863
4155,215.29
4156,215.122
4157,215.113
4158,215.664
4159,218.506
4160,215.112
4161,216.081
4162,216.225
4163,215.921
4164,215.219
4165,216.836
4166,215.73
4167,215.671
4168,216.159
4169,217.115
4170,217.646
4171,225.52
4172,218.615
4173,217.69
4174,217.194
4175,217.281
4176,218.994
4177,222.711
4178,216.918
4179,225.106
4180,219.398
4181,217.335
4182,225.372
4183,217.297
4184,217.398
4185,218.058
4186,217.625
4187,217.192
4188,217.282
4189,218.119
4190,218.328
4191,219.508
4192,218.008
4193,217.836
4194,219.984
4195,219.474
4196,220.009
4197,221.859
4198,219.64
4199,219.876
4200,219.766
4201,220.095
4202,220.033
4203,220.783
4204,222.499
4205,221.251
4206,220.081
4207,227.276
4208,222.522
4209,220.74
4210,221.346
4211,221.677
4212,221.421
4213,220.759
4214,221.573
4215,227.588
4216,228.669
4217,222.897
4218,223.43
4219,222.082
4220,220.282
4221,233.528
4222,224.278
4223,224.59
4224,224.323
4225,223.097
4226,221.855
4227,228.454
4228,225.188
4229,230.957
4230,239.695
4231,249.91
4232,234.783
4233,222.79
4234,223.402
4235,247.021
4236,241.904
4237,223.104
4238,225.908
4239,239.611
4240,240.625
4241,234.22
4242,230.608
4243,249.032
4244,265.344
4245,240.022
4246,233.378
4247,255.575
4248,266.284
4249,255.8
4250,232.158
4251,248.11
4252,256.827
4253,232.299
4254,235.025
4255,240.683
4256,242.077
4257,264.832
4258,236.904
4259,251.913
4260,249.654
4261,236.15
4262,253.564
4263,236.333
4264,227.833
4265,230.36
4266,230.857
4267,239.431
4268,267.176
4269,240.042
4270,243.376
4271,233.889
4272,230.375
4273,231.729
4274,231.478
4275,234.401
4276,229.509
4277,235.075
4278,233.694
4279,242.536
4280,231.551
4281,233.999
4282,234.442
4283,234.673
4284,238.952
4285,236.564
4286,234.141
4287,232.489
4288,236.39
4289,233.341
4290,235.526
4291,231.586
4292,231.365
4293,231.595
4294,230.655
4295,230.67
4296,230.48
4297,229.788
4298,233.164
4299,231.105
4300,233.271
4301,239.269
4302,235.318
4303,232.077
4304,232.285
4305,232.891
4306,231.679
4307,232.427
4308,232.078
4309,246.796
4310,238.79
4311,239.437
4312,236.487
4313,240.779
4314,239.157
4315,235.306
4316,239.01
4317,243.017
4318,238.717
4319,235.244
4320,239.358
4321,236.71
4322,238.319
4323,237.688
4324,255.848
4325,241.015
4326,235.413
4327,235.35
4328,233.988
4329,235.354
4330,237.638
4331,243.176
4332,237.389
4333,235.896
4334,242.038
4335,238.635
4336,247.999
4337,244.711
4338,235.427
4339,236.775
4340,238.818
4341,244
4342,254.13
4343,253.035
4344,239.596
4345,255.98
4346,235.63
4347,242.346
4348,239.905
4349,246.157
4350,244.734
4351,277.979
4352,239.143
4353,282.495
4354,240.535
4355,240.059
4356,236.772
4357,243.733
4358,239.618
4359,239.553
4360,237.901
4361,257.266
4362,237.982
4363,243.352
4364,246.478
4365,242.475
4366,238.768
4367,237.969
4368,238.466
4369,241.864
4370,240.527
4371,242.366
4372,240.329
4373,244.872
4374,239.483
4375,238.672
4376,249.677
4377,257.418
4378,246.427
4379,243.723
4380,244.185
4381,247.887
4382,244.183
4383,240.424
4384,242.06
4385,239.519
4386,239.028
4387,239.268
4388,239.345
4389,239.53
4390,242.16
4391,239.696
4392,238.99
4393,239.664
4394,241.802
4395,241.079
4396,240.071
4397,240.212
4398,240.755
4399,240.933
4400,241.018
4401,246.033
4402,242.564
4403,246.33
4404,241.657
4405,243.067
4406,247.71
4407,242.434
4408,241.647
4409,240.216
4410,243.408
4411,254.52
4412,248.194
4413,251.433
4414,245.153
4415,244.848
4416,243.174
4417,242.556
4418,244.104
4419,245.412
4420,243.771
4421,243.083
4422,244.777
4423,243.761
4424,244.487
4425,243.534
4426,245.908
4427,244.808
4428,243.444
4429,245.519
4430,248.603
4431,249.573
4432,246.928
4433,247.935
4434,248.692
4435,246.583
4436,243.423
4437,243.909
4438,246.637
4439,244.135
4440,244.959
4441,246.517
4442,247.172
4443,246.244
4444,247.183
4445,246.891
4446,246.483
4447,245.278
4448,246.719
4449,247.381
4450,245.448
4451,245.433
4452,248.922
4453,247.821
4454,247.711
4455,246.421
4456,248.504
4457,247.438
4458,248.098
4459,246.662
4460,247.308
4461,247.129
4462,249.735
4463,247.138
4464,247.507
4465,247.454
4466,248.38
4467,248.337
4468,248.637
4469,263.047
4470,250.936
4471,250.846
4472,248.799
4473,249.468
4474,248.729
4475,248.866
4476,249.561
4477,249.639
4478,248.907
4479,249.021
4480,249.807
4481,252.518
4482,250.258
4483,249.485
4484,255.431
4485,251.486
4486,250.65
4487,250.366
4488,255.074
4489,250.931
4490,254.394
4491,252.372
4492,251.037
4493,251.678
4494,251.791
4495,251.218
4496,252.617
4497,252.339
4498,251.733
4499,251.32
4500,258.88
4501,261.798
4502,252.775
4503,257.293
4504,254.785
4505,253.161
4506,255.455
4507,251.184
4508,254.999
4509,252.804
4510,251.963
4511,252.166
4512,253.033
4513,255.788
4514,253.169
4515,253.229
4516,254.845
4517,253.204
4518,251.979
4519,252.682
4520,257.253
4521,255.358
4522,254.085
4523,258.926
4524,258.429
4525,255.193
4526,255.275
4527,254.662
4528,252.863
4529,253.325
4530,254.701
4531,253.164
4532,253.639
4533,253.533
4534,259.907
4535,256.484
4536,254.429
4537,255.207
4538,254.882
4539,254.504
4540,258.287
4541,255.864
4542,256.666
4543,255.122
4544,254.767
4545,254.036
4546,254.425
4547,253.92
4548,253.938
4549,256.294
4550,255.655
4551,254.691
4552,256.743
4553,255.597
4554,255.58
4555,256.781
4556,255.94
4557,256.981
4558,257.31
4559,255.964
4560,256.709
4561,256.561
4562,257.166
4563,257.192
4564,258.812
4565,257.961
4566,257.393
4567,257.426
4568,263.453
4569,261.223
4570,259.623
4571,259.338
4572,260.28
4573,259.87
4574,260.649
4575,261.647
4576,259.635
4577,260.392
4578,260.596
4579,260.283
4580,260.335
4581,259.33
4582,260.146
4583,260.354
4584,259.745
4585,260.233
4586,261.168
4587,260.139
4588,259.937
4589,261.851
4590,264.857
4591,261.739
4592,264.234
4593,264.124
4594,261.431
4595,264.603
4596,266.431
4597,261.946
4598,263.636
4599,261.747
4600,261.703
4601,263.344
4602,262.476
4603,262.355
4604,261.099
4605,262.522
4606,263.696
4607,264.64
4608,262.737
4609,263.868
4610,262.882
4611,262.661
4612,262.69
4613,265.863
4614,263.356
4615,263.333
4616,262.94
4617,262.889
4618,263.531
4619,261.97
4620,264.022
4621,264.645
4622,264.685
4623,265.251
4624,272.218
4625,280.693
4626,269.841
4627,270.194
4628,268.938
4629,275.684
4630,269.382
4631,266.843
4632,266.105
4633,265.437
4634,263.832
4635,265.652
4636,266.601
4637,266.072
4638,267.086
4639,267.05
4640,267.616
4641,266.351
4642,273.768
4643,271.063
4644,270.005
4645,267.019
4646,265.568
4647,266.513
4648,267.199
4649,267.936
4650,267.236
4651,266.935
4652,267.507
4653,269.258
4654,287.719
4655,272.057
4656,268.835
4657,268.486
4658,268.564
4659,270.195
4660,267.903
4661,269.902
4662,268.174
4663,268.348
4664,270.117
4665,269.626
4666,268.05
4667,270.195
4668,268.904
4669,267.952
4670,269.411
4671,271.541
4672,269.22
4673,268.364
4674,269.037
4675,270.44
4676,269.423
4677,271.026
4678,269.861
4679,269.961
4680,270.406
4681,274.098
4682,270.564
4683,270.031
4684,272.023
4685,273.067
4686,272.511
4687,270.191
4688,269.923
4689,271.255
4690,271.515
4691,271.307
4692,270.706
4693,273.351
4694,271.406
4695,271.996
4696,272.639
4697,272.275
4698,273.204
4699,273.063
4700,274.424
4701,273.726
4702,274.366
4703,271.955
4704,273.496
4705,273.242
4706,273.329
4707,272.949
4708,273.834
4709,273.641
4710,274.665
4711,274.203
4712,294.202
4713,297.604
4714,281.455
4715,280.392
4716,273.885
4717,275.787
4718,281.014
4719,294.697
4720,280.887
4721,291.046
4722,302.968
4723,289.955
4724,300.049
4725,316.458
4726,311.548
4727,293.013
4728,282.262
4729,279.611
4730,294.577
4731,307.75
4732,278.765
4733,280.3
4734,273.6
4735,290.59
4736,285.38
4737,305.93
4738,288.261
4739,285.173
4740,284.799
4741,280.77
4742,285.24
4743,280.743
4744,283.577
4745,282.197
4746,282.134
4747,283.569
4748,280.566
4749,304.227
4750,287.075
4751,286.312
4752,287.718
4753,285.035
4754,287.968
4755,280.044
4756,283.476
4757,283.176
4758,281.318
4759,285.714
4760,285.819
4761,289.256
4762,281.125
4763,285.048
4764,284.831
4765,282.526
4766,285.707
4767,286.108
4768,284.291
4769,284.672
4770,283.8
4771,286.765
4772,282.907
4773,280.682
4774,279.902
4775,278.19
4776,279.157
4777,280.153
4778,279.741
4779,278.919
4780,281.114
4781,279.055
4782,280.625
4783,279.635
4784,280.476
4785,280.422
4786,281.424
4787,280.574
4788,282.172
4789,279.881
4790,280.173
4791,281.997
4792,281.441
4793,280.324
4794,283.081
4795,284.145
4796,283.718
4797,282.779
4798,284.434
4799,284.004
4800,284.23
4801,284.66
4802,283.787
4803,283.745
4804,283.154
4805,283.688
4806,283.941
4807,284.769
4808,284.964
4809,285
4810,284.746
4811,285.165
4812,287.284
4813,287.229
4814,285.297
4815,285.9
4816,287.179
4817,286.435
4818,285.6
4819,289.16
4820,286.797
4821,289.315
4822,290.048
4823,298.382
4824,290.343
4825,286.161
4826,294.728
4827,288.638
4828,292.687
4829,292.941
4830,287.541
4831,290.648
4832,292.886
4833,288.613
4834,288.364
4835,287.81
4836,293.63
4837,289.779
4838,289.347
4839,288.471
4840,289.552
4841,317.067
4842,316.248
4843,299.075
4844,323.757
4845,343.987
4846,305.917
4847,293.313
4848,297.057
4849,290.858
4850,289.936
4851,292.886
4852,326.846
4853,379.397
4854,362.993
4855,327.918
4856,336.492
4857,355.249
4858,331.181
4859,299.291
4860,291.451
4861,302.161
4862,304.292
4863,293.207
4864,304.808
4865,291.704
4866,298.444
4867,289.711
4868,306.27
4869,293.145
4870,326.084
4871,295.518
4872,291.056
4873,372.422
4874,356.628
4875,295.295
4876,299.892
4877,297.208
4878,301.378
4879,293.769
4880,321.853
4881,312.057
4882,302.442
4883,307.696
4884,307.783
4885,306.072
4886,325.209
4887,299.086
4888,309.271
4889,303.638
4890,349.372
4891,331.614
4892,315.068
4893,292.13
4894,290.232
4895,288.946
4896,294.846
4897,288.561
4898,287.676
4899,297.235
4900,290.651
4901,289.681
4902,288.373
4903,295.577
4904,299.473
4905,294.717
4906,293.447
4907,296.665
4908,300.44
4909,298.211
4910,294.155
4911,292.113
4912,292.749
4913,296.456
4914,295.249
4915,292.788
4916,298.925
4917,294.189
4918,294.965
4919,296.108
4920,291.715
4921,291.504
4922,294.033
4923,296.394
4924,291.625
4925,292.081
4926,302.022
4927,292.422
4928,296.896
4929,302.581
4930,296.114
4931,294.908
4932,292.916
4933,301.408
4934,297.738
4935,296.227
4936,303.669
4937,299.225
4938,294.528
4939,296.954
4940,294.203
4941,293.238
4942,299.781
4943,305.372
4944,295.622
4945,296.808
4946,304.885
4947,295.938
4948,297.729
4949,301.614
4950,298.799
4951,299.695
4952,301.837
4953,304.088
4954,296.26
4955,301.337
4956,306.265
4957,301.07
4958,306.597
4959,307.468
4960,300.891
4961,300.964
4962,301.689
4963,297.313
4964,300.143
4965,304.866
4966,310.823
4967,301.611
4968,300.274
4969,306.399
4970,301.215
4971,298.686
4972,306.677
4973,301.005
4974,298.203
4975,306.387
4976,297.535
4977,300.353
4978,304.166
4979,308.245
4980,299.62
4981,298.4
4982,304.517
4983,299.23
4984,299.973
4985,306.007
4986,300.177
4987,299.309
4988,298.089
4989,301.432
4990,302.844
4991,303.461
4992,307.582
4993,300.167
4994,299.957
4995,309.862
4996,301.083
4997,299.747
4998,306.06
4999,311.491
5000,302.458
