n,time elapsed (ms)
1767,0.004999
1768,0.004919
1769,0.00495
1770,0.0049
1771,0.004971
1772,0.00496
1773,0.00496
1774,0.004939
1775,0.00497
1776,0.00501
1777,0.004969
1778,0.00501
1779,0.005009
1780,0.00499
1781,0.00497
1782,0.004989
1783,0.004979
1784,0.00501
1785,0.004979
1786,0.00501
1787,0.005009
1788,0.005009
1789,0.005
1790,0.00499
1791,0.005029
1792,0.005049
1793,0.00504
1794,0.005029
1795,0.005059
1796,0.00502
1797,0.00503
1798,0.005029
1799,0.005019
1800,0.005099
1801,0.005059
1802,0.00501
1803,0.005031
1804,0.00506
1805,0.00508
1806,0.00507
1807,0.005049
1808,0.005049
1809,0.005029
1810,0.00507
1811,0.005079
1812,0.00506
1813,0.005039
1814,0.00508
1815,0.005049
1816,0.005089
1817,0.00512
1818,0.005081
1819,0.00508
1820,0.00511
1821,0.00511
1822,0.00507
1823,0.0051
1824,0.00511
1825,0.005099
1826,0.00512
1827,0.00509
1828,0.005109
1829,0.00514
1830,0.005119
1831,0.0051
1832,0.0051
1833,0.00514
1834,0.00512
1835,0.00518
1836,0.005169
1837,0.00519
1838,0.00514
1839,0.006312
1840,0.005249
1841,0.005169
1842,0.00514
1843,0.00513
1844,0.00543
1845,0.00528
1846,0.005209
1847,0.005171
1848,0.00517
1849,0.005189
1850,0.00517
1851,0.005241
1852,0.0052
1853,0.00516
1854,0.00522
1855,0.005251
1856,0.00522
1857,0.00526
1858,0.005219
1859,0.00522
1860,0.005901
1861,0.00524
1862,0.006382
1863,0.005309
1864,0.0053
1865,0.005261
1866,0.00526
1867,0.00528
